year,week,product_id,quantity
2014,16,137,1
2014,16,142,2
2014,16,147,1
2014,16,151,1
2014,16,154,1
2014,16,158,1
2014,16,159,2
2014,16,163,1
2014,17,1,9
2014,17,2,20
2014,17,3,9
2014,17,4,16
2014,17,5,17
2014,17,6,3
2014,17,7,5
2014,17,8,1
2014,17,9,1
2014,17,10,6
2014,17,11,4
2014,17,12,8
2014,17,13,3
2014,17,14,8
2014,17,15,2
2014,17,16,1
2014,17,17,5
2014,17,18,18
2014,17,19,3
2014,17,20,8
2014,17,21,3
2014,17,22,10
2014,17,23,2
2014,17,24,13
2014,17,25,3
2014,17,27,6
2014,17,28,4
2014,17,29,2
2014,17,30,1
2014,17,31,1
2014,17,33,1
2014,17,34,4
2014,17,35,3
2014,17,38,12
2014,17,39,1
2014,17,40,1
2014,17,41,2
2014,17,43,1
2014,17,44,4
2014,17,45,4
2014,17,46,1
2014,17,47,2
2014,17,49,2
2014,17,50,6
2014,17,51,4
2014,17,53,1
2014,17,56,1
2014,17,58,1
2014,17,60,5
2014,17,61,2
2014,17,62,1
2014,17,63,3
2014,17,64,3
2014,17,65,2
2014,17,66,2
2014,17,68,1
2014,17,69,6
2014,17,70,6
2014,17,71,11
2014,17,73,1
2014,17,74,5
2014,17,75,5
2014,17,76,1
2014,17,77,1
2014,17,78,2
2014,17,79,2
2014,17,80,1
2014,17,81,1
2014,17,83,3
2014,17,86,1
2014,17,96,4
2014,17,98,1
2014,17,99,5
2014,17,100,1
2014,17,101,1
2014,17,104,4
2014,17,111,1
2014,17,113,1
2014,17,114,5
2014,17,115,4
2014,17,119,5
2014,17,121,1
2014,17,123,1
2014,17,126,1
2014,17,128,1
2014,17,130,1
2014,17,131,1
2014,17,135,3
2014,17,136,1
2014,17,140,1
2014,17,142,3
2014,17,152,1
2014,17,154,2
2014,17,155,1
2014,17,158,2
2014,17,159,1
2014,17,164,1
2014,17,166,1
2014,18,1,11
2014,18,2,15
2014,18,3,3
2014,18,4,18
2014,18,5,18
2014,18,6,1
2014,18,7,4
2014,18,8,2
2014,18,9,2
2014,18,10,3
2014,18,11,7
2014,18,12,3
2014,18,13,1
2014,18,14,6
2014,18,15,1
2014,18,16,2
2014,18,17,6
2014,18,18,6
2014,18,19,4
2014,18,20,4
2014,18,21,3
2014,18,22,7
2014,18,23,1
2014,18,24,8
2014,18,25,4
2014,18,26,2
2014,18,27,2
2014,18,29,2
2014,18,31,1
2014,18,32,5
2014,18,34,4
2014,18,35,2
2014,18,36,4
2014,18,37,1
2014,18,38,17
2014,18,40,1
2014,18,44,2
2014,18,45,4
2014,18,48,1
2014,18,49,2
2014,18,50,4
2014,18,51,5
2014,18,52,1
2014,18,54,1
2014,18,59,2
2014,18,60,8
2014,18,61,2
2014,18,62,3
2014,18,64,4
2014,18,66,1
2014,18,68,1
2014,18,69,4
2014,18,70,4
2014,18,71,14
2014,18,72,2
2014,18,73,4
2014,18,74,4
2014,18,75,5
2014,18,76,4
2014,18,77,3
2014,18,79,2
2014,18,80,1
2014,18,82,1
2014,18,83,3
2014,18,85,2
2014,18,88,2
2014,18,89,2
2014,18,95,1
2014,18,96,1
2014,18,100,1
2014,18,103,3
2014,18,104,1
2014,18,107,1
2014,18,113,2
2014,18,114,3
2014,18,115,5
2014,18,116,1
2014,18,118,1
2014,18,119,3
2014,18,125,1
2014,18,126,1
2014,18,128,2
2014,18,129,1
2014,18,130,1
2014,18,135,1
2014,18,136,2
2014,18,137,1
2014,18,141,2
2014,18,142,2
2014,18,146,1
2014,18,150,1
2014,18,152,2
2014,18,158,2
2014,18,159,1
2014,18,160,2
2014,19,1,8
2014,19,2,21
2014,19,3,7
2014,19,4,23
2014,19,5,21
2014,19,6,1
2014,19,7,9
2014,19,8,8
2014,19,9,2
2014,19,10,1
2014,19,11,5
2014,19,12,2
2014,19,14,2
2014,19,16,2
2014,19,17,11
2014,19,18,11
2014,19,19,2
2014,19,20,6
2014,19,21,1
2014,19,22,9
2014,19,23,2
2014,19,24,14
2014,19,25,1
2014,19,26,1
2014,19,27,3
2014,19,28,3
2014,19,31,1
2014,19,32,2
2014,19,33,1
2014,19,34,1
2014,19,35,2
2014,19,36,3
2014,19,37,2
2014,19,38,13
2014,19,39,1
2014,19,40,1
2014,19,41,1
2014,19,44,8
2014,19,45,4
2014,19,49,2
2014,19,50,6
2014,19,51,1
2014,19,53,10
2014,19,58,2
2014,19,59,1
2014,19,60,1
2014,19,61,1
2014,19,62,2
2014,19,64,1
2014,19,66,2
2014,19,68,1
2014,19,69,8
2014,19,70,4
2014,19,71,5
2014,19,73,6
2014,19,74,8
2014,19,75,6
2014,19,76,4
2014,19,77,3
2014,19,78,1
2014,19,79,1
2014,19,80,2
2014,19,82,1
2014,19,83,4
2014,19,89,1
2014,19,90,1
2014,19,91,1
2014,19,92,1
2014,19,93,2
2014,19,95,2
2014,19,96,3
2014,19,99,2
2014,19,101,3
2014,19,103,2
2014,19,104,2
2014,19,108,1
2014,19,109,1
2014,19,110,1
2014,19,114,3
2014,19,115,3
2014,19,116,1
2014,19,119,3
2014,19,124,1
2014,19,125,1
2014,19,128,1
2014,19,132,1
2014,19,134,2
2014,19,146,1
2014,19,148,1
2014,19,152,1
2014,19,158,2
2014,19,159,1
2014,19,160,1
2014,19,161,1
2014,20,1,2
2014,20,2,15
2014,20,3,8
2014,20,4,17
2014,20,5,18
2014,20,6,1
2014,20,7,3
2014,20,8,7
2014,20,9,1
2014,20,10,4
2014,20,11,8
2014,20,12,1
2014,20,14,3
2014,20,15,3
2014,20,16,1
2014,20,17,13
2014,20,18,11
2014,20,19,3
2014,20,20,7
2014,20,21,2
2014,20,22,10
2014,20,23,4
2014,20,24,10
2014,20,25,8
2014,20,26,3
2014,20,27,5
2014,20,28,3
2014,20,32,3
2014,20,34,1
2014,20,35,3
2014,20,36,5
2014,20,37,1
2014,20,38,20
2014,20,39,1
2014,20,40,2
2014,20,41,1
2014,20,42,1
2014,20,43,1
2014,20,44,8
2014,20,45,4
2014,20,49,3
2014,20,50,3
2014,20,51,6
2014,20,52,1
2014,20,53,1
2014,20,54,2
2014,20,59,2
2014,20,60,2
2014,20,61,2
2014,20,62,1
2014,20,63,2
2014,20,64,4
2014,20,65,2
2014,20,66,2
2014,20,69,6
2014,20,70,8
2014,20,71,5
2014,20,72,1
2014,20,73,1
2014,20,74,7
2014,20,75,4
2014,20,76,1
2014,20,78,1
2014,20,79,2
2014,20,80,6
2014,20,82,1
2014,20,83,5
2014,20,84,2
2014,20,89,1
2014,20,91,1
2014,20,92,1
2014,20,96,1
2014,20,99,1
2014,20,100,3
2014,20,101,2
2014,20,104,3
2014,20,114,4
2014,20,115,2
2014,20,119,3
2014,20,123,1
2014,20,124,1
2014,20,127,1
2014,20,128,1
2014,20,131,1
2014,20,134,1
2014,20,135,1
2014,20,136,1
2014,20,138,1
2014,20,140,1
2014,20,142,1
2014,20,148,1
2014,20,150,2
2014,20,152,1
2014,20,154,1
2014,20,156,1
2014,20,158,1
2014,20,162,1
2014,20,163,1
2014,21,1,5
2014,21,2,16
2014,21,3,7
2014,21,4,18
2014,21,5,18
2014,21,7,5
2014,21,8,4
2014,21,10,5
2014,21,11,4
2014,21,12,7
2014,21,14,6
2014,21,15,1
2014,21,16,1
2014,21,17,9
2014,21,18,8
2014,21,19,5
2014,21,20,4
2014,21,21,3
2014,21,22,12
2014,21,23,5
2014,21,24,8
2014,21,25,9
2014,21,26,1
2014,21,27,8
2014,21,29,2
2014,21,34,1
2014,21,35,2
2014,21,36,4
2014,21,37,1
2014,21,38,10
2014,21,39,3
2014,21,40,4
2014,21,41,1
2014,21,44,6
2014,21,45,5
2014,21,46,2
2014,21,47,1
2014,21,49,4
2014,21,50,5
2014,21,51,1
2014,21,52,2
2014,21,54,2
2014,21,56,3
2014,21,60,3
2014,21,62,2
2014,21,63,1
2014,21,64,4
2014,21,65,1
2014,21,66,3
2014,21,69,7
2014,21,70,6
2014,21,71,8
2014,21,72,1
2014,21,73,4
2014,21,74,7
2014,21,75,9
2014,21,76,2
2014,21,78,3
2014,21,79,1
2014,21,80,3
2014,21,81,2
2014,21,83,5
2014,21,89,1
2014,21,91,1
2014,21,92,1
2014,21,94,1
2014,21,95,3
2014,21,96,2
2014,21,99,2
2014,21,100,1
2014,21,102,1
2014,21,103,1
2014,21,104,2
2014,21,113,1
2014,21,114,5
2014,21,115,1
2014,21,119,4
2014,21,122,2
2014,21,124,1
2014,21,125,2
2014,21,128,2
2014,21,129,1
2014,21,135,1
2014,21,136,2
2014,21,137,1
2014,21,138,1
2014,21,142,3
2014,21,146,1
2014,21,148,1
2014,21,158,2
2014,22,1,10
2014,22,2,22
2014,22,3,6
2014,22,4,17
2014,22,5,18
2014,22,7,7
2014,22,8,1
2014,22,9,3
2014,22,10,2
2014,22,11,9
2014,22,12,6
2014,22,13,1
2014,22,14,6
2014,22,15,1
2014,22,16,2
2014,22,17,18
2014,22,18,19
2014,22,19,1
2014,22,20,10
2014,22,21,3
2014,22,22,8
2014,22,23,2
2014,22,24,7
2014,22,25,4
2014,22,26,2
2014,22,27,3
2014,22,28,5
2014,22,29,2
2014,22,34,3
2014,22,35,5
2014,22,36,4
2014,22,37,2
2014,22,38,23
2014,22,39,3
2014,22,41,2
2014,22,43,1
2014,22,44,12
2014,22,45,5
2014,22,46,4
2014,22,47,1
2014,22,48,1
2014,22,49,1
2014,22,50,7
2014,22,51,6
2014,22,52,2
2014,22,53,1
2014,22,56,1
2014,22,57,3
2014,22,58,2
2014,22,59,2
2014,22,60,2
2014,22,64,4
2014,22,65,4
2014,22,66,2
2014,22,69,5
2014,22,70,9
2014,22,71,7
2014,22,73,2
2014,22,74,12
2014,22,75,5
2014,22,76,4
2014,22,79,1
2014,22,80,3
2014,22,83,2
2014,22,84,2
2014,22,85,1
2014,22,86,1
2014,22,88,1
2014,22,92,1
2014,22,94,1
2014,22,95,1
2014,22,96,2
2014,22,98,1
2014,22,99,4
2014,22,100,3
2014,22,101,1
2014,22,104,2
2014,22,108,2
2014,22,109,1
2014,22,114,3
2014,22,115,5
2014,22,116,1
2014,22,118,1
2014,22,119,2
2014,22,122,1
2014,22,123,1
2014,22,128,2
2014,22,129,1
2014,22,131,3
2014,22,134,1
2014,22,136,2
2014,22,138,1
2014,22,139,1
2014,22,140,2
2014,22,142,2
2014,22,152,3
2014,22,154,3
2014,22,160,2
2014,22,162,1
2014,23,1,9
2014,23,2,26
2014,23,3,8
2014,23,4,23
2014,23,5,13
2014,23,6,1
2014,23,7,9
2014,23,8,5
2014,23,9,2
2014,23,10,1
2014,23,11,12
2014,23,12,7
2014,23,14,3
2014,23,15,3
2014,23,16,1
2014,23,17,14
2014,23,18,15
2014,23,19,4
2014,23,20,8
2014,23,21,4
2014,23,22,5
2014,23,23,5
2014,23,24,12
2014,23,25,3
2014,23,27,5
2014,23,28,2
2014,23,30,1
2014,23,31,2
2014,23,32,3
2014,23,35,1
2014,23,36,2
2014,23,37,3
2014,23,38,19
2014,23,39,3
2014,23,40,1
2014,23,41,1
2014,23,42,1
2014,23,44,10
2014,23,45,3
2014,23,46,1
2014,23,47,1
2014,23,49,3
2014,23,50,13
2014,23,51,6
2014,23,52,3
2014,23,53,3
2014,23,54,1
2014,23,55,1
2014,23,57,3
2014,23,58,1
2014,23,60,6
2014,23,61,1
2014,23,63,1
2014,23,64,4
2014,23,65,5
2014,23,66,4
2014,23,67,1
2014,23,69,7
2014,23,70,5
2014,23,71,11
2014,23,72,1
2014,23,74,15
2014,23,75,5
2014,23,76,2
2014,23,80,1
2014,23,81,1
2014,23,82,1
2014,23,83,4
2014,23,85,1
2014,23,88,1
2014,23,89,1
2014,23,92,2
2014,23,96,2
2014,23,99,1
2014,23,100,3
2014,23,101,2
2014,23,103,2
2014,23,104,4
2014,23,111,1
2014,23,114,5
2014,23,115,4
2014,23,116,2
2014,23,117,1
2014,23,118,2
2014,23,119,4
2014,23,128,1
2014,23,129,1
2014,23,130,1
2014,23,132,1
2014,23,134,1
2014,23,136,1
2014,23,137,1
2014,23,142,1
2014,23,146,1
2014,23,154,2
2014,23,162,1
2014,24,1,8
2014,24,2,24
2014,24,3,3
2014,24,4,19
2014,24,5,20
2014,24,6,2
2014,24,7,7
2014,24,8,2
2014,24,9,1
2014,24,10,5
2014,24,11,5
2014,24,12,4
2014,24,13,1
2014,24,14,5
2014,24,15,4
2014,24,17,6
2014,24,18,13
2014,24,19,5
2014,24,20,2
2014,24,21,1
2014,24,22,5
2014,24,23,4
2014,24,24,9
2014,24,25,6
2014,24,26,4
2014,24,27,6
2014,24,28,6
2014,24,29,3
2014,24,30,2
2014,24,32,2
2014,24,34,1
2014,24,35,2
2014,24,36,3
2014,24,38,18
2014,24,40,1
2014,24,41,4
2014,24,43,1
2014,24,44,7
2014,24,45,5
2014,24,46,1
2014,24,49,1
2014,24,50,10
2014,24,51,5
2014,24,53,3
2014,24,56,2
2014,24,57,2
2014,24,58,2
2014,24,59,1
2014,24,60,2
2014,24,62,1
2014,24,63,2
2014,24,64,2
2014,24,65,6
2014,24,66,1
2014,24,67,1
2014,24,68,2
2014,24,69,5
2014,24,70,4
2014,24,71,10
2014,24,73,4
2014,24,74,7
2014,24,75,7
2014,24,76,5
2014,24,77,1
2014,24,78,5
2014,24,80,5
2014,24,81,1
2014,24,82,2
2014,24,83,4
2014,24,84,1
2014,24,85,1
2014,24,88,1
2014,24,89,1
2014,24,96,3
2014,24,98,1
2014,24,100,3
2014,24,103,1
2014,24,104,3
2014,24,105,1
2014,24,113,1
2014,24,114,2
2014,24,115,2
2014,24,116,2
2014,24,122,1
2014,24,123,2
2014,24,125,4
2014,24,126,1
2014,24,129,2
2014,24,134,1
2014,24,135,1
2014,24,136,2
2014,24,137,1
2014,24,138,1
2014,24,142,1
2014,24,154,1
2014,24,155,1
2014,24,163,1
2014,25,1,8
2014,25,2,21
2014,25,3,4
2014,25,4,9
2014,25,5,17
2014,25,6,1
2014,25,7,3
2014,25,8,5
2014,25,9,2
2014,25,10,1
2014,25,11,8
2014,25,12,7
2014,25,14,4
2014,25,15,2
2014,25,16,3
2014,25,17,11
2014,25,18,12
2014,25,19,2
2014,25,20,4
2014,25,22,15
2014,25,23,3
2014,25,24,6
2014,25,25,5
2014,25,26,3
2014,25,27,4
2014,25,28,2
2014,25,30,1
2014,25,32,2
2014,25,33,3
2014,25,34,1
2014,25,35,3
2014,25,36,2
2014,25,37,2
2014,25,38,12
2014,25,39,2
2014,25,40,1
2014,25,41,2
2014,25,43,1
2014,25,44,11
2014,25,45,4
2014,25,46,1
2014,25,47,1
2014,25,49,1
2014,25,50,7
2014,25,51,4
2014,25,52,1
2014,25,53,1
2014,25,54,1
2014,25,57,2
2014,25,58,4
2014,25,60,9
2014,25,61,2
2014,25,62,1
2014,25,63,1
2014,25,64,4
2014,25,66,3
2014,25,67,1
2014,25,68,1
2014,25,69,9
2014,25,70,5
2014,25,71,8
2014,25,74,8
2014,25,75,6
2014,25,78,2
2014,25,79,1
2014,25,80,3
2014,25,82,1
2014,25,83,3
2014,25,84,1
2014,25,88,1
2014,25,90,1
2014,25,91,1
2014,25,92,1
2014,25,95,1
2014,25,96,4
2014,25,97,1
2014,25,99,1
2014,25,100,1
2014,25,101,3
2014,25,104,6
2014,25,105,1
2014,25,108,1
2014,25,114,3
2014,25,115,2
2014,25,116,1
2014,25,117,1
2014,25,118,1
2014,25,119,3
2014,25,121,1
2014,25,122,1
2014,25,123,2
2014,25,124,1
2014,25,125,2
2014,25,129,2
2014,25,131,1
2014,25,134,2
2014,25,136,1
2014,25,137,2
2014,25,142,2
2014,25,146,1
2014,25,147,1
2014,25,148,1
2014,25,154,2
2014,25,155,1
2014,25,158,1
2014,25,159,2
2014,25,160,1
2014,26,1,4
2014,26,2,19
2014,26,3,3
2014,26,4,25
2014,26,5,16
2014,26,6,2
2014,26,7,5
2014,26,8,6
2014,26,9,2
2014,26,11,7
2014,26,12,5
2014,26,14,5
2014,26,15,4
2014,26,16,2
2014,26,17,12
2014,26,18,7
2014,26,19,3
2014,26,20,7
2014,26,21,5
2014,26,22,10
2014,26,23,2
2014,26,24,4
2014,26,25,6
2014,26,26,3
2014,26,27,3
2014,26,28,4
2014,26,29,1
2014,26,30,1
2014,26,32,1
2014,26,33,1
2014,26,34,2
2014,26,36,2
2014,26,37,2
2014,26,38,19
2014,26,39,1
2014,26,40,2
2014,26,41,1
2014,26,44,12
2014,26,45,9
2014,26,46,1
2014,26,50,4
2014,26,51,3
2014,26,52,1
2014,26,53,7
2014,26,56,2
2014,26,58,1
2014,26,60,4
2014,26,61,1
2014,26,62,4
2014,26,64,1
2014,26,65,2
2014,26,66,4
2014,26,69,4
2014,26,70,5
2014,26,71,11
2014,26,74,6
2014,26,75,6
2014,26,76,1
2014,26,79,1
2014,26,80,5
2014,26,82,1
2014,26,83,2
2014,26,84,1
2014,26,88,1
2014,26,89,3
2014,26,91,2
2014,26,92,1
2014,26,95,1
2014,26,96,3
2014,26,97,1
2014,26,99,1
2014,26,101,1
2014,26,102,1
2014,26,103,1
2014,26,104,3
2014,26,113,1
2014,26,115,2
2014,26,116,1
2014,26,118,1
2014,26,119,2
2014,26,121,1
2014,26,123,2
2014,26,125,1
2014,26,128,1
2014,26,131,2
2014,26,136,3
2014,26,138,1
2014,26,142,1
2014,26,144,1
2014,26,149,1
2014,26,152,1
2014,26,156,1
2014,26,158,1
2014,27,1,5
2014,27,2,14
2014,27,3,7
2014,27,4,11
2014,27,5,17
2014,27,7,7
2014,27,8,1
2014,27,9,1
2014,27,10,3
2014,27,11,5
2014,27,12,5
2014,27,14,4
2014,27,15,1
2014,27,16,1
2014,27,17,13
2014,27,18,12
2014,27,19,3
2014,27,20,8
2014,27,21,3
2014,27,22,8
2014,27,23,3
2014,27,24,8
2014,27,25,3
2014,27,26,1
2014,27,27,4
2014,27,28,2
2014,27,29,3
2014,27,32,2
2014,27,33,2
2014,27,34,2
2014,27,35,2
2014,27,36,3
2014,27,38,11
2014,27,41,3
2014,27,44,6
2014,27,45,1
2014,27,46,1
2014,27,47,1
2014,27,49,1
2014,27,50,5
2014,27,51,3
2014,27,53,2
2014,27,55,1
2014,27,56,3
2014,27,57,2
2014,27,58,3
2014,27,59,1
2014,27,60,4
2014,27,61,3
2014,27,62,1
2014,27,64,3
2014,27,65,3
2014,27,66,6
2014,27,69,4
2014,27,70,6
2014,27,71,5
2014,27,72,1
2014,27,73,2
2014,27,74,2
2014,27,75,2
2014,27,76,3
2014,27,77,3
2014,27,78,1
2014,27,79,1
2014,27,80,2
2014,27,82,1
2014,27,83,4
2014,27,85,1
2014,27,88,1
2014,27,91,1
2014,27,92,1
2014,27,95,1
2014,27,96,2
2014,27,100,3
2014,27,101,2
2014,27,103,2
2014,27,104,2
2014,27,108,1
2014,27,111,1
2014,27,114,2
2014,27,115,1
2014,27,118,2
2014,27,119,3
2014,27,121,1
2014,27,123,1
2014,27,125,3
2014,27,128,1
2014,27,129,3
2014,27,132,2
2014,27,135,1
2014,27,136,1
2014,27,137,1
2014,27,142,1
2014,27,150,2
2014,27,152,1
2014,27,156,1
2014,27,159,1
2014,27,164,1
2014,28,1,8
2014,28,2,33
2014,28,3,4
2014,28,4,19
2014,28,5,11
2014,28,6,3
2014,28,7,6
2014,28,9,1
2014,28,10,3
2014,28,11,4
2014,28,12,6
2014,28,13,2
2014,28,14,6
2014,28,15,2
2014,28,16,4
2014,28,17,10
2014,28,18,21
2014,28,19,4
2014,28,20,1
2014,28,21,2
2014,28,22,5
2014,28,23,4
2014,28,24,6
2014,28,25,6
2014,28,26,2
2014,28,27,7
2014,28,28,1
2014,28,29,3
2014,28,32,4
2014,28,35,6
2014,28,36,2
2014,28,37,4
2014,28,38,21
2014,28,39,1
2014,28,41,1
2014,28,44,6
2014,28,45,3
2014,28,46,2
2014,28,47,3
2014,28,48,1
2014,28,49,1
2014,28,50,5
2014,28,51,1
2014,28,53,3
2014,28,56,1
2014,28,57,1
2014,28,58,2
2014,28,59,2
2014,28,60,4
2014,28,61,1
2014,28,62,3
2014,28,63,1
2014,28,64,5
2014,28,65,1
2014,28,66,3
2014,28,68,1
2014,28,69,5
2014,28,70,4
2014,28,71,10
2014,28,73,4
2014,28,74,4
2014,28,75,3
2014,28,76,7
2014,28,77,1
2014,28,78,1
2014,28,79,2
2014,28,80,2
2014,28,81,1
2014,28,83,3
2014,28,85,2
2014,28,88,2
2014,28,89,1
2014,28,91,2
2014,28,93,1
2014,28,95,2
2014,28,96,3
2014,28,99,1
2014,28,100,1
2014,28,101,2
2014,28,103,4
2014,28,104,2
2014,28,105,1
2014,28,106,1
2014,28,107,1
2014,28,108,1
2014,28,114,6
2014,28,115,6
2014,28,119,7
2014,28,121,1
2014,28,124,1
2014,28,127,2
2014,28,128,3
2014,28,129,1
2014,28,130,1
2014,28,131,1
2014,28,133,2
2014,28,135,1
2014,28,136,3
2014,28,140,2
2014,28,141,1
2014,28,142,2
2014,28,145,1
2014,28,148,3
2014,28,151,1
2014,28,154,1
2014,28,159,1
2014,28,162,1
2014,28,163,1
2014,29,1,8
2014,29,2,18
2014,29,3,5
2014,29,4,17
2014,29,5,9
2014,29,6,1
2014,29,7,4
2014,29,8,2
2014,29,9,1
2014,29,10,2
2014,29,11,8
2014,29,12,8
2014,29,14,6
2014,29,15,4
2014,29,16,4
2014,29,17,13
2014,29,18,9
2014,29,19,3
2014,29,20,3
2014,29,21,3
2014,29,22,12
2014,29,23,1
2014,29,24,6
2014,29,25,1
2014,29,26,2
2014,29,27,5
2014,29,28,2
2014,29,29,2
2014,29,30,1
2014,29,32,1
2014,29,35,4
2014,29,36,2
2014,29,37,2
2014,29,38,17
2014,29,39,1
2014,29,40,1
2014,29,41,1
2014,29,44,6
2014,29,45,8
2014,29,46,3
2014,29,48,1
2014,29,49,2
2014,29,50,9
2014,29,51,2
2014,29,52,1
2014,29,53,2
2014,29,56,1
2014,29,57,1
2014,29,58,3
2014,29,59,4
2014,29,60,4
2014,29,62,1
2014,29,64,3
2014,29,65,2
2014,29,66,1
2014,29,69,6
2014,29,70,7
2014,29,71,7
2014,29,72,1
2014,29,74,12
2014,29,75,3
2014,29,77,1
2014,29,78,2
2014,29,80,1
2014,29,83,5
2014,29,85,1
2014,29,89,3
2014,29,95,1
2014,29,96,2
2014,29,99,3
2014,29,100,1
2014,29,101,1
2014,29,103,1
2014,29,104,1
2014,29,105,1
2014,29,107,1
2014,29,111,2
2014,29,113,1
2014,29,114,6
2014,29,115,3
2014,29,116,1
2014,29,118,2
2014,29,119,2
2014,29,123,1
2014,29,125,1
2014,29,128,2
2014,29,132,1
2014,29,138,1
2014,29,142,2
2014,29,148,1
2014,29,154,3
2014,29,158,1
2014,30,1,9
2014,30,2,27
2014,30,3,5
2014,30,4,13
2014,30,5,14
2014,30,6,1
2014,30,7,9
2014,30,8,2
2014,30,9,2
2014,30,10,1
2014,30,11,5
2014,30,12,7
2014,30,13,2
2014,30,14,7
2014,30,15,2
2014,30,16,2
2014,30,17,10
2014,30,18,26
2014,30,19,4
2014,30,20,6
2014,30,21,2
2014,30,22,8
2014,30,23,2
2014,30,24,11
2014,30,25,8
2014,30,26,2
2014,30,27,6
2014,30,28,4
2014,30,30,1
2014,30,32,1
2014,30,33,2
2014,30,34,1
2014,30,35,4
2014,30,36,5
2014,30,38,14
2014,30,39,1
2014,30,40,1
2014,30,41,3
2014,30,42,1
2014,30,44,2
2014,30,45,3
2014,30,46,2
2014,30,47,1
2014,30,49,4
2014,30,50,8
2014,30,51,4
2014,30,53,1
2014,30,54,1
2014,30,55,3
2014,30,56,1
2014,30,58,2
2014,30,59,1
2014,30,60,4
2014,30,61,1
2014,30,62,2
2014,30,64,2
2014,30,65,1
2014,30,66,7
2014,30,68,2
2014,30,69,6
2014,30,70,3
2014,30,71,5
2014,30,72,5
2014,30,73,1
2014,30,74,4
2014,30,75,5
2014,30,77,1
2014,30,78,3
2014,30,79,1
2014,30,80,1
2014,30,81,1
2014,30,83,3
2014,30,84,2
2014,30,89,1
2014,30,91,1
2014,30,95,1
2014,30,96,1
2014,30,97,1
2014,30,98,1
2014,30,100,3
2014,30,101,2
2014,30,103,3
2014,30,104,2
2014,30,107,1
2014,30,108,1
2014,30,113,1
2014,30,114,5
2014,30,115,1
2014,30,116,1
2014,30,119,2
2014,30,121,4
2014,30,123,2
2014,30,128,1
2014,30,131,1
2014,30,133,1
2014,30,135,1
2014,30,136,1
2014,30,141,1
2014,30,144,1
2014,30,145,1
2014,30,158,1
2014,30,159,1
2014,30,160,1
2014,30,162,2
2014,31,1,7
2014,31,2,20
2014,31,3,5
2014,31,4,12
2014,31,5,14
2014,31,6,2
2014,31,7,4
2014,31,8,6
2014,31,9,2
2014,31,10,3
2014,31,11,8
2014,31,12,5
2014,31,13,1
2014,31,14,3
2014,31,16,1
2014,31,17,8
2014,31,18,16
2014,31,19,2
2014,31,20,9
2014,31,21,4
2014,31,22,11
2014,31,23,4
2014,31,24,10
2014,31,25,8
2014,31,26,3
2014,31,27,2
2014,31,28,3
2014,31,29,1
2014,31,30,1
2014,31,32,1
2014,31,33,1
2014,31,34,3
2014,31,35,4
2014,31,36,3
2014,31,38,11
2014,31,39,1
2014,31,40,2
2014,31,41,2
2014,31,44,6
2014,31,45,5
2014,31,49,2
2014,31,50,6
2014,31,51,2
2014,31,52,1
2014,31,53,2
2014,31,54,1
2014,31,56,3
2014,31,58,3
2014,31,59,6
2014,31,60,6
2014,31,61,2
2014,31,62,1
2014,31,63,1
2014,31,64,3
2014,31,65,3
2014,31,66,3
2014,31,68,1
2014,31,69,4
2014,31,70,5
2014,31,71,14
2014,31,72,2
2014,31,73,2
2014,31,74,7
2014,31,75,5
2014,31,76,2
2014,31,77,2
2014,31,79,1
2014,31,80,2
2014,31,82,2
2014,31,83,5
2014,31,84,2
2014,31,88,1
2014,31,91,1
2014,31,92,2
2014,31,95,1
2014,31,96,3
2014,31,100,1
2014,31,101,2
2014,31,103,3
2014,31,104,3
2014,31,109,1
2014,31,114,1
2014,31,115,6
2014,31,116,2
2014,31,118,2
2014,31,119,4
2014,31,121,2
2014,31,123,1
2014,31,124,1
2014,31,126,1
2014,31,128,3
2014,31,129,1
2014,31,131,2
2014,31,134,3
2014,31,135,1
2014,31,142,2
2014,31,145,1
2014,31,150,1
2014,31,159,1
2014,31,160,2
2014,32,1,6
2014,32,2,13
2014,32,3,1
2014,32,4,17
2014,32,5,13
2014,32,7,5
2014,32,8,3
2014,32,9,1
2014,32,10,4
2014,32,11,3
2014,32,12,4
2014,32,13,1
2014,32,14,4
2014,32,15,1
2014,32,16,4
2014,32,17,7
2014,32,18,13
2014,32,19,7
2014,32,20,5
2014,32,21,3
2014,32,22,11
2014,32,23,4
2014,32,24,6
2014,32,25,9
2014,32,26,2
2014,32,27,6
2014,32,28,1
2014,32,29,2
2014,32,30,1
2014,32,31,3
2014,32,32,3
2014,32,34,2
2014,32,35,2
2014,32,36,3
2014,32,37,1
2014,32,38,14
2014,32,39,2
2014,32,44,6
2014,32,45,6
2014,32,46,3
2014,32,50,5
2014,32,51,1
2014,32,53,1
2014,32,55,1
2014,32,56,3
2014,32,57,1
2014,32,58,1
2014,32,59,3
2014,32,60,5
2014,32,61,1
2014,32,62,6
2014,32,63,4
2014,32,64,4
2014,32,65,1
2014,32,68,2
2014,32,69,6
2014,32,70,5
2014,32,71,8
2014,32,73,2
2014,32,74,7
2014,32,75,7
2014,32,76,3
2014,32,78,2
2014,32,80,2
2014,32,81,1
2014,32,82,1
2014,32,83,4
2014,32,84,2
2014,32,85,1
2014,32,89,4
2014,32,90,1
2014,32,96,2
2014,32,100,2
2014,32,101,1
2014,32,102,1
2014,32,104,1
2014,32,105,1
